Year,MONTH,Data Status,R_Revenue,R_Sales,R_Customers,R_Price,C_Revenue,C_Sales,C_Customers,C_Price,I_Revenue,I_Sales,I_Customers,I_Price,T_Revenue,T_Sales,T_Customers,T_Price,O_Revenue,O_Sales,O_Customers,O_Price,Tot_Revenue,Tot_Sales,Tot_Customers,Tot_Price,,,,,,
1990,1,Final,"6,841,300","95,420,231",.,7.17,"4,332,195","62,498,967",.,6.93,"3,452,337","75,187,693",.,4.59,.,.,.,.,"465,357","7,767,762",.,5.99,"15,091,189","240,874,655",.,6.27,,,,,,
1990,2,Final,"5,571,807","74,498,370",.,7.48,"4,070,345","56,912,068",.,7.15,"3,421,356","74,606,540",.,4.59,.,.,.,.,"451,273","7,345,620",.,6.14,"13,514,792","213,362,594",.,6.33,,,,,,
1990,3,Final,"5,442,934","71,901,767",.,7.57,"4,191,027","57,979,978",.,7.23,"3,534,164","76,841,977",.,4.60,.,.,.,.,"458,404","7,343,455",.,6.24,"13,626,535","214,067,173",.,6.37,,,,,,
1990,4,Final,"5,015,134","65,190,618",.,7.69,"4,065,960","56,480,718",.,7.20,"3,473,270","76,238,153",.,4.56,.,.,.,.,"468,345","7,162,259",.,6.54,"13,022,717","205,071,739",.,6.35,,,,,,
1990,5,Final,"5,006,417","62,881,008",.,7.96,"4,310,961","58,940,835",.,7.31,"3,640,164","78,758,806",.,4.62,.,.,.,.,"482,726","7,571,005",.,6.38,"13,440,270","208,151,658",.,6.46,,,,,,
1990,6,Final,"5,986,006","73,899,811",.,8.10,"4,841,197","64,609,125",.,7.49,"3,888,140","80,676,340",.,4.82,.,.,.,.,"513,521","7,857,234",.,6.54,"15,228,862","227,042,513",.,6.71,,,,,,
1990,7,Final,"7,436,335","90,935,492",.,8.18,"5,334,102","70,948,145",.,7.52,"4,086,480","81,116,187",.,5.04,.,.,.,.,"556,503","8,590,035",.,6.48,"17,413,412","251,589,853",.,6.92,,,,,,
1990,8,Final,"7,296,962","88,563,829",.,8.24,"5,354,635","71,119,498",.,7.53,"4,189,525","84,045,130",.,4.98,.,.,.,.,"529,237","8,384,970",.,6.31,"17,370,359","252,113,432",.,6.89,,,,,,
1990,9,Final,"7,031,920","86,239,965",.,8.15,"5,194,144","69,295,956",.,7.50,"4,055,915","81,611,206",.,4.97,.,.,.,.,"521,691","8,034,308",.,6.49,"16,803,668","245,181,443",.,6.85,,,,,,
1990,10,Final,"5,596,588","69,595,203",.,8.04,"4,782,594","63,098,049",.,7.58,"3,952,109","81,959,284",.,4.82,.,.,.,.,"495,638","7,654,004",.,6.48,"14,826,928","222,306,541",.,6.67,,,,,,
1990,11,Final,"5,184,492","66,428,238",.,7.80,"4,302,006","58,650,288",.,7.34,"3,607,273","77,666,097",.,4.64,.,.,.,.,"466,780","7,147,561",.,6.53,"13,560,550","209,892,183",.,6.46,,,,,,
1990,12,Final,"5,968,524","78,464,162",.,7.61,"4,337,503","60,492,934",.,7.17,"3,556,079","76,814,288",.,4.63,.,.,.,.,"481,403","7,129,507",.,6.75,"14,343,509","222,900,878",.,6.43,,,,,,
1991,1,Final,"6,951,839","93,854,576",.,7.41,"4,540,456","63,355,384",.,7.17,"3,527,408","76,262,174",.,4.63,.,.,.,.,"499,236","7,736,242",.,6.45,"15,518,940","241,208,372",.,6.43,,,,,,
1991,2,Final,"6,041,939","79,444,016",.,7.61,"4,314,890","58,596,173",.,7.36,"3,484,702","73,867,697",.,4.72,.,.,.,.,"473,551","7,262,074",.,6.52,"14,315,079","219,169,956",.,6.53,,,,,,
1991,3,Final,"5,750,968","73,862,548",.,7.79,"4,285,432","58,168,650",.,7.37,"3,526,128","74,872,180",.,4.71,.,.,.,.,"470,117","7,285,842",.,6.45,"14,032,643","214,189,211",.,6.55,,,,,,
1991,4,Final,"5,256,024","65,887,836",.,7.98,"4,206,096","57,161,478",.,7.36,"3,534,291","75,888,484",.,4.66,.,.,.,.,"477,692","7,403,457",.,6.45,"13,474,098","206,341,259",.,6.53,,,,,,
1991,5,Final,"5,478,459","67,266,873",.,8.14,"4,613,347","61,451,570",.,7.51,"3,803,811","80,416,482",.,4.73,.,.,.,.,"520,502","8,163,594",.,6.38,"14,416,126","217,298,520",.,6.63,,,,,,
1991,6,Final,"6,734,265","80,947,065",.,8.32,"5,197,215","68,014,994",.,7.64,"4,002,638","80,725,656",.,4.96,.,.,.,.,"540,198","8,288,829",.,6.52,"16,474,321","237,976,539",.,6.92,,,,,,
1991,7,Final,"7,924,413","94,569,114",.,8.38,"5,560,673","71,883,046",.,7.74,"4,173,178","81,775,445",.,5.10,.,.,.,.,"568,913","8,669,987",.,6.56,"18,227,179","256,897,592",.,7.10,,,,,,
1991,8,Final,"7,822,087","92,966,539",.,8.41,"5,605,597","72,378,189",.,7.74,"4,273,059","84,131,301",.,5.08,.,.,.,.,"569,325","8,785,351",.,6.48,"18,270,065","258,261,379",.,7.07,,,,,,
1991,9,Final,"7,074,557","84,536,461",.,8.37,"5,394,356","69,524,688",.,7.76,"4,139,189","82,139,054",.,5.04,.,.,.,.,"546,312","8,291,278",.,6.59,"17,154,417","244,491,486",.,7.02,,,,,,
1991,10,Final,"5,759,763","69,256,478",.,8.32,"4,953,604","63,457,836",.,7.81,"4,007,761","81,404,686",.,4.92,.,.,.,.,"499,100","7,506,866",.,6.65,"15,220,228","221,625,878",.,6.87,,,,,,
1991,11,Final,"5,639,474","70,906,273",.,7.95,"4,494,037","60,148,881",.,7.47,"3,674,593","78,353,372",.,4.69,.,.,.,.,"478,863","7,308,732",.,6.55,"14,286,971","216,717,257",.,6.59,,,,,,
1991,12,Final,"6,394,190","81,919,575",.,7.81,"4,489,544","61,522,713",.,7.30,"3,590,421","76,746,860",.,4.68,.,.,.,.,"494,482","7,636,450",.,6.48,"14,968,638","227,825,601",.,6.57,,,,,,
1992,1,Final,"7,040,577","91,472,367",.,7.70,"4,543,693","62,207,647",.,7.30,"3,609,960","77,353,205",.,4.67,.,.,.,.,"502,477","7,668,775",.,6.55,"15,696,712","238,701,992",.,6.58,,,,,,
1992,2,Final,"6,388,561","82,166,086",.,7.78,"4,406,155","59,648,400",.,7.39,"3,610,574","76,894,482",.,4.70,.,.,.,.,"478,301","7,451,576",.,6.42,"14,883,589","226,160,547",.,6.58,,,,,,
1992,3,Final,"5,905,430","73,753,733",.,8.01,"4,414,731","59,375,528",.,7.44,"3,714,331","79,310,535",.,4.68,.,.,.,.,"489,244","7,487,449",.,6.53,"14,523,737","219,927,249",.,6.60,,,,,,
1992,4,Final,"5,496,663","68,450,124",.,8.03,"4,300,522","57,874,988",.,7.43,"3,658,505","78,216,442",.,4.68,.,.,.,.,"478,919","7,398,011",.,6.47,"13,934,609","211,939,567",.,6.57,,,,,,
1992,5,Final,"5,431,696","64,782,539",.,8.38,"4,593,424","60,380,159",.,7.61,"3,832,820","80,799,387",.,4.74,.,.,.,.,"506,925","7,723,780",.,6.56,"14,364,868","213,685,860",.,6.72,,,,,,
1992,6,Final,"6,106,650","70,906,637",.,8.61,"5,132,729","65,026,392",.,7.89,"4,107,793","83,496,283",.,4.92,.,.,.,.,"546,334","7,871,949",.,6.94,"15,893,512","227,301,266",.,6.99,,,,,,
1992,7,Final,"7,580,956","88,765,464",.,8.54,"5,657,248","71,211,088",.,7.94,"4,347,733","84,823,937",.,5.13,.,.,.,.,"580,724","8,354,300",.,6.95,"18,166,658","253,154,785",.,7.18,,,,,,
1992,8,Final,"7,578,221","88,505,744",.,8.56,"5,615,458","70,622,498",.,7.95,"4,319,242","85,703,755",.,5.04,.,.,.,.,"577,228","8,286,973",.,6.97,"18,090,141","253,118,975",.,7.15,,,,,,
1992,9,Final,"6,838,048","79,592,966",.,8.59,"5,452,448","68,237,201",.,7.99,"4,270,589","83,877,169",.,5.09,.,.,.,.,"583,940","8,392,340",.,6.96,"17,145,027","240,099,683",.,7.14,,,,,,
1992,10,Final,"5,904,768","69,962,112",.,8.44,"5,040,309","63,833,216",.,7.90,"4,068,952","83,312,550",.,4.88,.,.,.,.,"535,718","7,726,417",.,6.93,"15,549,749","224,834,295",.,6.92,,,,,,
1992,11,Final,"5,701,690","70,061,583",.,8.14,"4,524,514","59,976,391",.,7.54,"3,787,702","81,096,935",.,4.67,.,.,.,.,"504,756","7,409,085",.,6.81,"14,518,657","218,543,989",.,6.64,,,,,,
1992,12,Final,"6,875,097","87,519,433",.,7.86,"4,661,319","62,877,023",.,7.41,"3,664,983","77,829,307",.,4.71,.,.,.,.,"511,655","7,671,501",.,6.67,"15,713,056","235,897,266",.,6.66,,,,,,
1993,1,Final,"7,254,032","93,792,370",.,7.73,"4,709,998","64,373,911",.,7.32,"3,590,721","77,305,371",.,4.64,.,.,.,.,"517,425","7,830,691",.,6.61,"16,072,177","243,302,348",.,6.61,,,,,,
1993,2,Final,"6,502,009","83,424,707",.,7.79,"4,497,468","60,980,090",.,7.38,"3,557,298","76,503,060",.,4.65,.,.,.,.,"497,966","7,647,074",.,6.51,"15,054,739","228,554,933",.,6.59,,,,,,
1993,3,Final,"6,478,070","83,053,786",.,7.80,"4,646,361","62,501,296",.,7.43,"3,704,799","79,438,591",.,4.66,.,.,.,.,"496,188","7,632,423",.,6.50,"15,325,412","232,626,090",.,6.59,,,,,,
1993,4,Final,"5,664,889","69,702,639",.,8.13,"4,478,887","59,816,134",.,7.49,"3,629,663","78,915,253",.,4.60,.,.,.,.,"505,487","7,418,449",.,6.81,"14,278,921","215,852,470",.,6.62,,,,,,
1993,5,Final,"5,467,973","63,882,663",.,8.56,"4,793,726","61,818,065",.,7.75,"3,857,771","81,528,591",.,4.73,.,.,.,.,"514,602","7,405,111",.,6.95,"14,634,075","214,634,431",.,6.82,,,,,,
1993,6,Final,"6,694,215","76,580,103",.,8.74,"5,480,124","68,482,657",.,8.00,"4,182,279","84,270,948",.,4.96,.,.,.,.,"568,089","8,005,469",.,7.10,"16,924,711","237,339,172",.,7.13,,,,,,
1993,7,Final,"8,824,274","101,040,539",.,8.73,"6,098,544","76,052,704",.,8.02,"4,378,129","84,807,577",.,5.16,.,.,.,.,"584,005","8,267,814",.,7.06,"19,884,952","270,168,633",.,7.36,,,,,,
1993,8,Final,"8,925,408","102,191,754",.,8.73,"6,162,449","76,942,364",.,8.01,"4,444,968","86,224,197",.,5.16,.,.,.,.,"593,415","8,464,618",.,7.01,"20,126,243","273,822,926",.,7.35,,,,,,
1993,9,Final,"7,818,066","88,905,699",.,8.79,"5,814,937","72,039,119",.,8.07,"4,264,076","83,257,430",.,5.12,.,.,.,.,"600,671","8,422,726",.,7.13,"18,497,754","252,624,982",.,7.32,,,,,,
1993,10,Final,"6,286,560","71,786,478",.,8.76,"5,315,302","65,591,621",.,8.10,"4,150,313","82,821,581",.,5.01,.,.,.,.,"596,386","8,183,531",.,7.29,"16,348,565","228,383,214",.,7.16,,,,,,
1993,11,Final,"5,969,679","72,725,759",.,8.21,"4,727,691","61,349,756",.,7.71,"3,800,044","81,102,990",.,4.69,.,.,.,.,"536,570","7,706,147",.,6.96,"15,033,986","222,884,652",.,6.75,,,,,,
1993,12,Final,"6,928,652","87,694,328",.,7.90,"4,795,779","64,625,647",.,7.42,"3,797,090","80,988,668",.,4.69,.,.,.,.,"517,136","7,959,844",.,6.50,"16,038,653","241,268,485",.,6.65,,,,,,
1994,1,Final,"8,034,088","103,824,773",.,7.74,"4,954,490","67,333,719",.,7.36,"3,768,627","80,503,402",.,4.68,.,.,.,.,"539,117","8,249,583",.,6.54,"17,296,327","259,911,474",.,6.65,,,,,,
1994,2,Final,"7,037,001","89,682,978",.,7.85,"4,733,565","63,278,100",.,7.48,"3,677,233","77,962,430",.,4.72,.,.,.,.,"526,855","7,945,565",.,6.63,"15,974,657","238,869,073",.,6.69,,,,,,
1994,3,Final,"6,455,611","79,883,397",.,8.08,"4,716,105","63,199,101",.,7.46,"3,763,436","80,696,511",.,4.66,.,.,.,.,"533,287","7,875,907",.,6.77,"15,468,445","231,654,914",.,6.68,,,,,,
1994,4,Final,"5,766,298","69,492,472",.,8.30,"4,632,879","62,181,767",.,7.45,"3,766,882","80,770,453",.,4.66,.,.,.,.,"506,897","7,587,659",.,6.68,"14,672,949","220,032,349",.,6.67,,,,,,
1994,5,Final,"5,727,649","67,156,660",.,8.53,"4,888,241","63,633,581",.,7.68,"3,953,584","83,624,504",.,4.73,.,.,.,.,"526,710","7,573,714",.,6.95,"15,096,183","221,988,465",.,6.80,,,,,,
1994,6,Final,"7,375,490","84,094,554",.,8.77,"5,842,254","73,323,437",.,7.97,"4,288,566","86,860,093",.,4.94,.,.,.,.,"592,723","8,441,748",.,7.02,"18,099,033","252,719,831",.,7.16,,,,,,
1994,7,Final,"9,117,275","103,618,549",.,8.80,"6,340,852","78,742,552",.,8.05,"4,389,666","86,841,762",.,5.05,.,.,.,.,"612,856","8,754,708",.,7.00,"20,460,655","277,957,564",.,7.36,,,,,,
1994,8,Final,"8,557,260","96,751,342",.,8.84,"6,273,197","77,672,076",.,8.08,"4,424,597","89,750,324",.,4.93,.,.,.,.,"603,072","8,665,201",.,6.96,"19,858,129","272,838,941",.,7.28,,,,,,
1994,9,Final,"7,530,488","85,350,828",.,8.82,"6,002,351","73,477,263",.,8.17,"4,315,112","87,598,244",.,4.93,.,.,.,.,"612,324","8,422,843",.,7.27,"18,460,274","254,849,176",.,7.24,,,,,,
1994,10,Final,"6,138,189","71,685,160",.,8.56,"5,353,346","67,556,439",.,7.92,"4,069,689","86,332,954",.,4.71,.,.,.,.,"567,358","8,233,527",.,6.89,"16,128,581","233,808,080",.,6.90,,,,,,
1994,11,Final,"5,890,014","71,073,494",.,8.29,"4,782,527","63,708,533",.,7.51,"3,850,200","83,898,276",.,4.59,.,.,.,.,"531,172","7,944,003",.,6.69,"15,053,922","226,624,312",.,6.64,,,,,,
1994,12,Final,"6,922,948","85,867,486",.,8.06,"4,875,784","66,162,897",.,7.37,"3,801,467","83,142,285",.,4.57,.,.,.,.,"536,625","8,136,018",.,6.60,"16,136,821","243,308,688",.,6.63,,,,,,
1995,1,Final,"7,581,252","96,552,600",.,7.85,"5,051,436","68,984,247",.,7.32,"3,675,631","81,828,369",.,4.49,.,.,.,.,"527,710","7,914,585",.,6.67,"16,836,030","255,279,801",.,6.60,,,,,,
1995,2,Final,"6,942,240","86,678,934",.,8.01,"4,899,205","65,476,209",.,7.48,"3,617,765","79,284,045",.,4.56,.,.,.,.,"517,247","7,640,863",.,6.77,"15,976,458","239,080,051",.,6.68,,,,,,
1995,3,Final,"6,467,944","79,464,735",.,8.14,"4,990,947","66,351,106",.,7.52,"3,763,009","82,930,556",.,4.54,.,.,.,.,"521,210","7,661,466",.,6.80,"15,743,111","236,407,863",.,6.66,,,,,,
1995,4,Final,"5,769,008","68,584,474",.,8.41,"4,793,564","64,020,748",.,7.49,"3,703,526","81,944,647",.,4.52,.,.,.,.,"489,406","7,349,003",.,6.66,"14,755,505","221,898,872",.,6.65,,,,,,
1995,5,Final,"5,980,633","70,102,383",.,8.53,"5,119,242","66,937,350",.,7.65,"3,870,597","85,146,235",.,4.55,.,.,.,.,"518,480","7,438,232",.,6.97,"15,488,953","229,624,199",.,6.75,,,,,,
1995,6,Final,"7,347,050","84,229,052",.,8.72,"5,982,162","75,083,971",.,7.97,"4,211,843","87,618,813",.,4.81,.,.,.,.,"572,028","8,017,889",.,7.13,"18,113,083","254,949,724",.,7.10,,,,,,
1995,7,Final,"9,156,463","104,022,361",.,8.80,"6,670,658","82,632,803",.,8.07,"4,270,034","86,624,719",.,4.93,.,.,.,.,"593,781","8,332,880",.,7.13,"20,690,936","281,612,763",.,7.35,,,,,,
1995,8,Final,"10,089,618","114,889,114",.,8.78,"6,784,321","85,204,280",.,7.96,"4,474,569","90,143,932",.,4.96,.,.,.,.,"601,231","8,601,510",.,6.99,"21,949,740","298,838,838",.,7.35,,,,,,
1995,9,Final,"8,050,639","93,908,245",.,8.57,"6,072,753","77,302,062",.,7.86,"4,107,919","86,061,329",.,4.77,.,.,.,.,"597,034","8,677,828",.,6.88,"18,828,345","265,949,465",.,7.08,,,,,,
1995,10,Final,"6,465,421","74,749,499",.,8.65,"5,681,691","72,407,809",.,7.85,"4,041,540","85,910,159",.,4.70,.,.,.,.,"567,609","8,071,745",.,7.03,"16,756,262","241,139,211",.,6.95,,,,,,
1995,11,Final,"6,354,167","76,927,182",.,8.26,"5,165,254","68,116,481",.,7.58,"3,738,335","82,724,214",.,4.52,.,.,.,.,"534,539","7,840,960",.,6.82,"15,792,296","235,608,836",.,6.70,,,,,,
1995,12,Final,"7,405,158","92,392,875",.,8.01,"5,153,457","70,167,709",.,7.34,"3,700,703","82,476,334",.,4.49,.,.,.,.,"526,878","7,860,035",.,6.70,"16,786,197","252,896,952",.,6.64,,,,,,
1996,1,Final,"8,420,516","108,611,243",.,7.75,"5,298,456","72,475,159",.,7.31,"3,710,334","82,927,408",.,4.47,.,.,.,.,"545,601","8,173,364",.,6.68,"17,974,905","272,187,175",.,6.60,,,,,,
1996,2,Final,"7,502,158","96,117,981",.,7.81,"5,135,222","69,511,925",.,7.39,"3,714,448","82,512,166",.,4.50,.,.,.,.,"536,569","7,962,326",.,6.74,"16,888,398","256,104,397",.,6.59,,,,,,
1996,3,Final,"7,034,439","87,036,513",.,8.08,"5,168,571","69,336,112",.,7.45,"3,808,841","84,864,455",.,4.49,.,.,.,.,"532,353","7,792,934",.,6.83,"16,544,205","249,030,012",.,6.64,,,,,,
1996,4,Final,"6,147,888","74,616,352",.,8.24,"4,935,570","65,966,982",.,7.48,"3,667,596","82,159,617",.,4.46,.,.,.,.,"512,766","7,602,042",.,6.75,"15,263,820","230,344,994",.,6.63,,,,,,
1996,5,Final,"6,362,441","74,546,420",.,8.53,"5,381,271","70,605,835",.,7.62,"3,929,077","86,637,815",.,4.54,.,.,.,.,"550,669","7,852,339",.,7.01,"16,223,459","239,642,409",.,6.77,,,,,,
1996,6,Final,"7,869,643","90,953,853",.,8.65,"6,038,873","78,298,115",.,7.71,"4,190,105","88,523,111",.,4.73,.,.,.,.,"596,176","8,220,301",.,7.25,"18,694,797","265,995,380",.,7.03,,,,,,
1996,7,Final,"9,273,522","106,127,815",.,8.74,"6,591,030","82,838,434",.,7.96,"4,320,239","88,625,653",.,4.87,.,.,.,.,"595,775","8,394,965",.,7.10,"20,780,566","285,986,869",.,7.27,,,,,,
1996,8,Final,"9,359,694","105,560,260",.,8.87,"6,786,287","84,912,633",.,7.99,"4,389,806","90,813,102",.,4.83,.,.,.,.,"609,443","8,606,687",.,7.08,"21,145,230","289,892,682",.,7.29,,,,,,
1996,9,Final,"8,054,464","91,597,559",.,8.79,"6,298,511","79,066,550",.,7.97,"4,221,336","88,383,723",.,4.78,.,.,.,.,"614,343","8,873,564",.,6.92,"19,188,653","267,921,396",.,7.16,,,,,,
1996,10,Final,"6,538,565","75,385,584",.,8.67,"5,737,087","73,106,296",.,7.85,"4,084,000","88,608,161",.,4.61,.,.,.,.,"577,211","8,116,353",.,7.11,"16,936,863","245,216,393",.,6.91,,,,,,
1996,11,Final,"6,451,761","78,242,218",.,8.25,"5,227,529","69,552,921",.,7.52,"3,795,259","85,140,126",.,4.46,.,.,.,.,"536,110","7,885,084",.,6.80,"16,010,661","240,820,348",.,6.65,,,,,,
1996,12,Final,"7,487,852","93,715,950",.,7.99,"5,229,807","71,774,207",.,7.29,"3,705,037","84,436,053",.,4.39,.,.,.,.,"534,332","8,058,766",.,6.63,"16,957,027","257,984,977",.,6.57,,,,,,
1997,1,Final,"8,351,041","106,166,352",.,7.87,"5,566,794","76,632,794",.,7.26,"3,701,045","83,977,545",.,4.41,.,.,.,.,"584,180","8,571,590",.,6.82,"18,203,060","275,348,279",.,6.61,,,,,,
1997,2,Final,"7,202,164","90,264,759",.,7.98,"5,214,845","70,620,727",.,7.38,"3,601,964","81,755,663",.,4.41,.,.,.,.,"554,101","8,226,078",.,6.74,"16,573,074","250,867,230",.,6.61,,,,,,
1997,3,Final,"6,709,371","81,426,550",.,8.24,"5,281,122","70,890,399",.,7.45,"3,668,022","83,246,686",.,4.41,.,.,.,.,"553,941","7,931,959",.,6.98,"16,212,454","243,495,595",.,6.66,,,,,,
1997,4,Final,"6,095,060","72,745,622",.,8.38,"5,163,002","69,742,188",.,7.40,"3,648,013","84,358,256",.,4.32,.,.,.,.,"545,887","7,961,866",.,6.86,"15,451,960","234,807,931",.,6.58,,,,,,
1997,5,Final,"6,124,668","70,778,999",.,8.65,"5,409,571","71,362,258",.,7.58,"3,797,873","86,581,090",.,4.39,.,.,.,.,"561,999","8,022,999",.,7.00,"15,894,109","236,745,346",.,6.71,,,,,,
1997,6,Final,"7,449,404","83,568,904",.,8.91,"6,303,887","79,995,751",.,7.88,"4,121,328","89,361,154",.,4.61,.,.,.,.,"612,211","8,597,598",.,7.12,"18,486,830","261,523,406",.,7.07,,,,,,
1997,7,Final,"9,558,178","109,342,525",.,8.74,"7,006,108","89,213,824",.,7.85,"4,275,305","88,660,363",.,4.82,.,.,.,.,"623,474","9,133,441",.,6.83,"21,463,068","296,350,153",.,7.24,,,,,,
1997,8,Final,"9,410,294","106,961,650",.,8.80,"6,864,632","86,710,864",.,7.92,"4,358,887","91,417,054",.,4.77,.,.,.,.,"642,665","9,028,528",.,7.12,"21,276,477","294,118,094",.,7.23,,,,,,
1997,9,Final,"8,292,098","94,772,742",.,8.75,"6,625,479","84,415,324",.,7.85,"4,275,211","90,213,565",.,4.74,.,.,.,.,"653,629","9,269,869",.,7.05,"19,846,416","278,671,500",.,7.12,,,,,,
1997,10,Final,"7,221,499","84,076,576",.,8.59,"6,164,044","80,467,437",.,7.66,"4,106,890","89,020,922",.,4.61,.,.,.,.,"631,624","9,148,465",.,6.90,"18,124,056","262,713,399",.,6.90,,,,,,
1997,11,Final,"6,598,046","80,004,670",.,8.25,"5,410,799","72,913,367",.,7.42,"3,795,359","85,323,420",.,4.45,.,.,.,.,"577,437","8,559,466",.,6.75,"16,381,638","246,800,921",.,6.64,,,,,,
1997,12,Final,"7,692,126","95,770,748",.,8.03,"5,486,524","75,667,848",.,7.25,"3,673,587","84,281,165",.,4.36,.,.,.,.,"568,951","8,448,816",.,6.73,"17,421,186","264,168,576",.,6.59,,,,,,
1998,1,Final,"8,072,725","102,549,076",.,7.87,"5,554,757","76,938,373",.,7.22,"3,618,110","82,892,968",.,4.36,.,.,.,.,"544,576","8,593,825",.,6.34,"17,790,169","270,974,243",.,6.57,,,,,,
1998,2,Final,"6,901,888","86,554,306",.,7.97,"5,240,677","71,976,732",.,7.28,"3,575,857","82,936,081",.,4.31,.,.,.,.,"513,638","7,683,638",.,6.68,"16,232,063","249,150,760",.,6.51,,,,,,
1998,3,Final,"6,885,324","85,964,291",.,8.01,"5,422,116","74,519,024",.,7.28,"3,676,444","84,892,440",.,4.33,.,.,.,.,"548,059","8,218,738",.,6.67,"16,531,942","253,594,497",.,6.52,,,,,,
1998,4,Final,"6,103,365","74,143,625",.,8.23,"5,312,194","72,774,509",.,7.30,"3,639,605","84,627,269",.,4.30,.,.,.,.,"525,686","7,871,600",.,6.68,"15,580,849","239,417,004",.,6.51,,,,,,
1998,5,Final,"6,576,442","77,482,558",.,8.49,"5,815,076","77,978,152",.,7.46,"3,952,027","89,725,340",.,4.40,.,.,.,.,"556,027","8,318,324",.,6.68,"16,899,572","253,504,374",.,6.67,,,,,,
1998,6,Final,"8,396,931","98,488,751",.,8.53,"6,598,410","86,749,977",.,7.61,"4,181,767","90,154,129",.,4.64,.,.,.,.,"599,849","8,781,552",.,6.83,"19,776,954","284,174,410",.,6.96,,,,,,
1998,7,Final,"10,431,257","121,537,673",.,8.58,"7,241,439","94,177,324",.,7.69,"4,318,587","89,105,909",.,4.85,.,.,.,.,"608,709","8,884,777",.,6.85,"22,599,991","313,705,685",.,7.20,,,,,,
